Circuit,Year,Driver,LapNumber,Stint,LapInStint,Compound,LapTimeSec,FuelRemainingKg,FuelPenaltySec,FuelCorrectedPaceSec,GapAheadSec,SessionProgression,TrackTemp,AirTemp,ObservedLapDeltaSec
Spain,2023,NOR,6.0,2.0,5.0,HARD,81.022,94.2,3.1086,80.66560000000001,15.0,0.09090909090909091,32.2,22.3,0.8148000000000053
Spain,2023,VER,7.0,1.0,7.0,MEDIUM,80.476,92.4,3.0492000000000004,80.0602,15.0,0.10606060606060606,32.2,22.3,0.5219000000000023
Spain,2023,SAI,7.0,1.0,10.0,SOFT,80.644,92.4,3.0492000000000004,80.2282,3.2719999999999345,0.10606060606060606,32.2,22.3,-0.014200000000002433
Spain,2023,STR,7.0,1.0,10.0,SOFT,80.883,92.4,3.0492000000000004,80.46719999999999,1.7249999999994543,0.10606060606060606,32.2,22.3,0.4864999999999924
Spain,2023,HAM,7.0,1.0,10.0,SOFT,80.488,92.4,3.0492000000000004,80.0722,0.46300000000064756,0.10606060606060606,32.2,22.3,2.802199999999999
Spain,2023,OCO,7.0,1.0,10.0,SOFT,80.963,92.4,3.0492000000000004,80.54719999999999,2.7789999999995416,0.10606060606060606,32.2,22.3,0.02400000000000091
Spain,2023,RUS,7.0,1.0,7.0,SOFT,80.516,92.4,3.0492000000000004,80.1002,1.4310000000004948,0.10606060606060606,32.2,22.3,2.3792000000000115
Spain,2023,ALO,7.0,1.0,10.0,SOFT,82.087,92.4,3.0492000000000004,81.6712,1.1159999999999854,0.10606060606060606,32.2,22.3,2.0304
Spain,2023,ZHO,7.0,1.0,7.0,SOFT,81.494,92.4,3.0492000000000004,81.0782,0.8189999999995052,0.10606060606060606,32.2,22.3,0.5960000000000036
Spain,2023,PER,7.0,1.0,7.0,MEDIUM,81.245,92.4,3.0492000000000004,80.8292,0.9970000000002983,0.10606060606060606,32.2,22.3,0.6408000000000129
Spain,2023,TSU,7.0,1.0,7.0,SOFT,81.268,92.4,3.0492000000000004,80.8522,1.731999999999971,0.10606060606060606,32.2,22.3,0.12949999999999307
Spain,2023,HUL,7.0,1.0,10.0,SOFT,82.775,92.4,3.0492000000000004,82.3592,1.1080000000001746,0.10606060606060606,32.2,22.3,1.147500000000008
Spain,2023,PIA,7.0,1.0,9.0,SOFT,82.246,92.4,3.0492000000000004,81.83019999999999,0.36899999999968713,0.10606060606060606,32.2,22.3,1.1225999999999914
Spain,2023,MAG,7.0,1.0,7.0,SOFT,82.354,92.4,3.0492000000000004,81.9382,0.9380000000001019,0.10606060606060606,32.2,22.3,0.8948000000000036
Spain,2023,GAS,7.0,1.0,10.0,SOFT,82.22,92.4,3.0492000000000004,81.8042,0.2860000000000582,0.10606060606060606,32.2,22.3,1.0765999999999991
Spain,2023,DEV,7.0,1.0,7.0,SOFT,82.165,92.4,3.0492000000000004,81.7492,0.5479999999997744,0.10606060606060606,32.2,22.3,0.5762000000000143
Spain,2023,LEC,7.0,1.0,7.0,HARD,81.403,92.4,3.0492000000000004,80.9872,1.0770000000002256,0.10606060606060606,32.2,22.3,2.7845999999999975
Spain,2023,ALB,7.0,1.0,7.0,SOFT,83.182,92.4,3.0492000000000004,82.7662,1.206000000000131,0.10606060606060606,32.2,22.3,1.321700000000007
Spain,2023,SAR,7.0,1.0,7.0,MEDIUM,82.229,92.4,3.0492000000000004,81.8132,2.036000000000058,0.10606060606060606,32.2,22.3,0.24379999999999313
Spain,2023,BOT,7.0,2.0,2.0,HARD,80.188,92.4,3.0492000000000004,79.7722,15.0,0.10606060606060606,32.2,22.3,0.9204000000000008
Spain,2023,NOR,7.0,2.0,6.0,HARD,80.818,92.4,3.0492000000000004,80.4022,2.9600000000000364,0.10606060606060606,32.2,22.3,0.6107999999999976
Spain,2023,VER,8.0,1.0,8.0,MEDIUM,79.894,90.6,2.9898,79.4188,15.0,0.12121212121212122,31.6,22.2,-0.06009999999999138
Spain,2023,SAI,8.0,1.0,11.0,SOFT,80.83,90.6,2.9898,80.3548,4.208000000000538,0.12121212121212122,31.6,22.2,0.1717999999999904
Spain,2023,HAM,8.0,1.0,11.0,SOFT,80.478,90.6,2.9898,80.0028,1.83600000000024,0.12121212121212122,31.6,22.2,2.792199999999994
Spain,2023,STR,8.0,1.0,11.0,SOFT,82.382,90.6,2.9898,81.9068,1.4409999999998035,0.12121212121212122,31.6,22.2,1.9855000000000018
Spain,2023,OCO,8.0,1.0,11.0,SOFT,81.397,90.6,2.9898,80.9218,2.256999999999607,0.12121212121212122,31.6,22.2,0.4580000000000126
Spain,2023,RUS,8.0,1.0,8.0,SOFT,81.159,90.6,2.9898,80.6838,1.193000000000211,0.12121212121212122,31.6,22.2,3.022200000000012
Spain,2023,ALO,8.0,1.0,11.0,SOFT,81.776,90.6,2.9898,81.3008,1.7330000000001746,0.12121212121212122,31.6,22.2,1.7193999999999932
Spain,2023,ZHO,8.0,1.0,8.0,SOFT,81.705,90.6,2.9898,81.2298,0.7479999999995925,0.12121212121212122,31.6,22.2,0.8070000000000022
Spain,2023,PER,8.0,1.0,8.0,MEDIUM,81.102,90.6,2.9898,80.6268,0.39400000000023283,0.12121212121212122,31.6,22.2,0.49780000000001223
Spain,2023,TSU,8.0,1.0,8.0,SOFT,81.185,90.6,2.9898,80.7098,1.8149999999995998,0.12121212121212122,31.6,22.2,0.04649999999999466
Spain,2023,PIA,8.0,1.0,10.0,SOFT,81.83,90.6,2.9898,81.3548,2.1220000000002983,0.12121212121212122,31.6,22.2,0.7065999999999946
Spain,2023,MAG,8.0,1.0,8.0,SOFT,82.486,90.6,2.9898,82.0108,1.594000000000051,0.12121212121212122,31.6,22.2,1.0268000000000086
Spain,2023,GAS,8.0,1.0,11.0,SOFT,82.579,90.6,2.9898,82.10379999999999,0.3789999999999054,0.12121212121212122,31.6,22.2,1.4355999999999938
Spain,2023,DEV,8.0,1.0,8.0,SOFT,82.489,90.6,2.9898,82.0138,0.4580000000005384,0.12121212121212122,31.6,22.2,0.9002000000000123
Spain,2023,LEC,8.0,1.0,8.0,HARD,82.182,90.6,2.9898,81.7068,0.7699999999995271,0.12121212121212122,31.6,22.2,3.563599999999994
Spain,2023,ALB,8.0,1.0,8.0,SOFT,82.386,90.6,2.9898,81.9108,1.4099999999998545,0.12121212121212122,31.6,22.2,0.5257000000000005
Spain,2023,SAR,8.0,1.0,8.0,MEDIUM,82.16,90.6,2.9898,81.6848,1.8100000000004002,0.12121212121212122,31.6,22.2,0.17479999999999052
Spain,2023,BOT,8.0,2.0,3.0,HARD,79.955,90.6,2.9898,79.4798,15.0,0.12121212121212122,31.6,22.2,0.6873999999999967
Spain,2023,NOR,8.0,2.0,7.0,HARD,80.807,90.6,2.9898,80.3318,3.811999999999898,0.12121212121212122,31.6,22.2,0.5998000000000019
Spain,2023,VER,9.0,1.0,9.0,MEDIUM,80.282,88.8,2.9304,79.7474,15.0,0.13636363636363635,31.8,22.2,0.32789999999999964
Spain,2023,SAI,9.0,1.0,12.0,SOFT,80.734,88.8,2.9304,80.1994,4.6599999999998545,0.13636363636363635,31.8,22.2,0.07579999999998677
Spain,2023,HAM,9.0,1.0,12.0,SOFT,80.812,88.8,2.9304,80.2774,1.9140000000006694,0.13636363636363635,31.8,22.2,3.126199999999997
Spain,2023,STR,9.0,1.0,12.0,SOFT,81.36,88.8,2.9304,80.8254,1.988999999999578,0.13636363636363635,31.8,22.2,0.9634999999999962
Spain,2023,OCO,9.0,1.0,12.0,SOFT,81.378,88.8,2.9304,80.8434,2.2750000000005457,0.13636363636363635,31.8,22.2,0.43900000000000716
Spain,2023,RUS,9.0,1.0,9.0,SOFT,81.032,88.8,2.9304,80.4974,0.8469999999997526,0.13636363636363635,31.8,22.2,2.8952000000000027
Spain,2023,ALO,9.0,1.0,12.0,SOFT,81.35,88.8,2.9304,80.8154,2.050999999999476,0.13636363636363635,31.8,22.2,1.2933999999999912
Spain,2023,PER,9.0,1.0,9.0,MEDIUM,81.01,88.8,2.9304,80.47540000000001,0.8020000000005894,0.13636363636363635,31.8,22.2,0.4058000000000135
Spain,2023,TSU,9.0,1.0,9.0,SOFT,81.451,88.8,2.9304,80.9164,2.2559999999994034,0.13636363636363635,31.8,22.2,0.3124999999999858
Spain,2023,PIA,9.0,1.0,11.0,SOFT,81.69,88.8,2.9304,81.1554,2.3609999999998763,0.13636363636363635,31.8,22.2,0.566599999999994
Spain,2023,MAG,9.0,1.0,9.0,SOFT,81.53,88.8,2.9304,80.9954,1.4340000000001965,0.13636363636363635,31.8,22.2,0.07080000000000553
Spain,2023,GAS,9.0,1.0,12.0,SOFT,81.563,88.8,2.9304,81.0284,0.41200000000026193,0.13636363636363635,31.8,22.2,0.41960000000000264
Spain,2023,LEC,9.0,1.0,9.0,HARD,81.739,88.8,2.9304,81.2044,1.4039999999995416,0.13636363636363635,31.8,22.2,3.120599999999996
Spain,2023,ALB,9.0,1.0,9.0,SOFT,82.443,88.8,2.9304,81.9084,2.1140000000004875,0.13636363636363635,31.8,22.2,0.5827000000000027
Spain,2023,SAR,9.0,1.0,9.0,MEDIUM,82.317,88.8,2.9304,81.7824,1.6840000000001965,0.13636363636363635,31.8,22.2,0.331799999999987
Spain,2023,BOT,9.0,2.0,4.0,HARD,80.485,88.8,2.9304,79.9504,14.389999999999418,0.13636363636363635,31.9,22.1,1.2173999999999978
Spain,2023,NOR,9.0,2.0,8.0,HARD,81.17,88.8,2.9304,80.6354,4.497000000000298,0.13636363636363635,31.9,22.1,0.9628000000000014
Spain,2023,VER,10.0,1.0,10.0,MEDIUM,80.334,87.0,2.871,79.74000000000001,15.0,0.15151515151515152,31.9,22.1,0.37990000000000634
Spain,2023,SAI,10.0,1.0,13.0,SOFT,80.933,87.0,2.871,80.33900000000001,5.2590000000000146,0.15151515151515152,31.9,22.1,0.27479999999999905
Spain,2023,HAM,10.0,1.0,13.0,SOFT,80.71,87.0,2.871,80.116,1.691000000000713,0.15151515151515152,31.9,22.1,3.0241999999999933
Spain,2023,STR,10.0,1.0,13.0,SOFT,81.263,87.0,2.871,80.66900000000001,2.5419999999994616,0.15151515151515152,31.9,22.1,0.866500000000002
Spain,2023,OCO,10.0,1.0,13.0,SOFT,81.475,87.0,2.871,80.881,2.48700000000008,0.15151515151515152,31.9,22.1,0.5360000000000014
Spain,2023,RUS,10.0,1.0,10.0,SOFT,81.255,87.0,2.871,80.661,0.6270000000004075,0.15151515151515152,31.9,22.1,3.1182000000000016
Spain,2023,ALO,10.0,1.0,13.0,SOFT,81.34,87.0,2.871,80.74600000000001,2.1359999999995125,0.15151515151515152,31.8,22.0,1.2834000000000003
Spain,2023,PER,10.0,1.0,10.0,MEDIUM,81.266,87.0,2.871,80.67200000000001,0.7280000000000655,0.15151515151515152,31.8,22.0,0.6618000000000137
Spain,2023,PIA,10.0,1.0,12.0,SOFT,81.408,87.0,2.871,80.81400000000001,4.7590000000000146,0.15151515151515152,31.8,22.0,0.2845999999999975
Spain,2023,GAS,10.0,1.0,13.0,SOFT,81.41,87.0,2.871,80.816,1.8479999999999563,0.15151515151515152,31.8,22.0,0.26659999999999684
Spain,2023,LEC,10.0,1.0,10.0,HARD,81.828,87.0,2.871,81.23400000000001,1.8220000000001164,0.15151515151515152,31.8,22.0,3.2095999999999947
Spain,2023,ALB,10.0,1.0,10.0,SOFT,82.507,87.0,2.871,81.91300000000001,2.7929999999996653,0.15151515151515152,31.8,22.0,0.6467000000000098
Spain,2023,SAR,10.0,1.0,10.0,MEDIUM,82.595,87.0,2.871,82.001,1.7719999999999345,0.15151515151515152,31.8,22.0,0.6097999999999928
Spain,2023,HUL,10.0,2.0,2.0,MEDIUM,80.101,87.0,2.871,79.507,12.231000000000677,0.15151515151515152,31.8,22.0,1.209399999999988
Spain,2023,BOT,10.0,2.0,5.0,HARD,82.633,87.0,2.871,82.039,2.1970000000001164,0.15151515151515152,31.8,22.0,3.365399999999994
Spain,2023,NOR,10.0,2.0,9.0,HARD,82.136,87.0,2.871,81.542,4.0,0.15151515151515152,31.8,22.0,1.9287999999999954
Spain,2023,VER,11.0,1.0,11.0,MEDIUM,80.52,85.2,2.8116000000000003,79.86659999999999,15.0,0.16666666666666666,31.5,22.0,0.5658999999999992
Spain,2023,SAI,11.0,1.0,14.0,SOFT,80.73,85.2,2.8116000000000003,80.0766,5.469000000000051,0.16666666666666666,31.5,22.0,0.07179999999999609
Spain,2023,HAM,11.0,1.0,14.0,SOFT,80.646,85.2,2.8116000000000003,79.9926,1.606999999999971,0.16666666666666666,31.5,22.0,2.9602000000000004
Spain,2023,STR,11.0,1.0,14.0,SOFT,81.371,85.2,2.8116000000000003,80.71759999999999,3.2669999999998254,0.16666666666666666,31.5,22.0,0.9744999999999919
Spain,2023,RUS,11.0,1.0,11.0,SOFT,80.747,85.2,2.8116000000000003,80.0936,2.4899999999997817,0.16666666666666666,31.5,22.0,2.610200000000006
Spain,2023,OCO,11.0,1.0,14.0,SOFT,82.763,85.2,2.8116000000000003,82.1096,1.3890000000001237,0.16666666666666666,31.5,22.0,1.8240000000000123
Spain,2023,ALO,11.0,1.0,14.0,SOFT,81.575,85.2,2.8116000000000003,80.9216,1.574999999999818,0.16666666666666666,31.5,22.0,1.5183999999999997
Spain,2023,PER,11.0,1.0,11.0,MEDIUM,81.616,85.2,2.8116000000000003,80.9626,0.7690000000002328,0.16666666666666666,31.5,22.0,1.011800000000008
Spain,2023,PIA,11.0,1.0,13.0,SOFT,81.025,85.2,2.8116000000000003,80.3716,4.168000000000575,0.16666666666666666,31.5,22.0,-0.09839999999999804
Spain,2023,GAS,11.0,1.0,14.0,SOFT,81.06,85.2,2.8116000000000003,80.4066,1.8829999999998108,0.16666666666666666,31.5,22.0,-0.08339999999999748
Spain,2023,LEC,11.0,1.0,11.0,HARD,80.84,85.2,2.8116000000000003,80.1866,1.6019999999998618,0.16666666666666666,31.5,22.0,2.221599999999995
Spain,2023,ALB,11.0,1.0,11.0,SOFT,82.274,85.2,2.8116000000000003,81.6206,4.226999999999862,0.16666666666666666,31.5,22.0,0.41370000000000573
Spain,2023,SAR,11.0,1.0,11.0,MEDIUM,82.45,85.2,2.8116000000000003,81.7966,1.9480000000003201,0.16666666666666666,31.5,22.0,0.46479999999999677
Spain,2023,HUL,11.0,2.0,3.0,MEDIUM,79.527,85.2,2.8116000000000003,78.8736,9.307999999999993,0.16666666666666666,31.5,22.0,0.63539999999999
Spain,2023,ZHO,11.0,2.0,2.0,HARD,81.174,85.2,2.8116000000000003,80.5206,1.0299999999997453,0.16666666666666666,31.5,22.0,2.126100000000008
Spain,2023,BOT,11.0,2.0,6.0,HARD,81.56,85.2,2.8116000000000003,80.9066,3.199999999999818,0.16666666666666666,31.5,22.0,2.2924000000000007
Spain,2023,DEV,11.0,2.0,2.0,HARD,80.705,85.2,2.8116000000000003,80.0516,1.5340000000005602,0.16666666666666666,31.5,22.0,0.2043999999999926
Spain,2023,NOR,11.0,2.0,10.0,HARD,81.956,85.2,2.8116000000000003,81.3026,2.8619999999991705,0.16666666666666666,31.5,22.0,1.7488000000000028
Spain,2023,VER,12.0,1.0,12.0,MEDIUM,80.442,83.4,2.7522,79.72919999999999,15.0,0.18181818181818182,31.5,22.1,0.4878999999999962
Spain,2023,SAI,12.0,1.0,15.0,SOFT,80.851,83.4,2.7522,80.1382,5.877999999999702,0.18181818181818182,31.5,22.1,0.1927999999999912
Spain,2023,HAM,12.0,1.0,15.0,SOFT,80.504,83.4,2.7522,79.7912,1.2600000000002183,0.18181818181818182,31.5,22.1,2.8182000000000045
Spain,2023,STR,12.0,1.0,15.0,SOFT,81.31,83.4,2.7522,80.5972,4.07300000000032,0.18181818181818182,31.5,22.1,0.9134999999999991
Spain,2023,RUS,12.0,1.0,12.0,SOFT,81.264,83.4,2.7522,80.5512,2.4439999999995052,0.18181818181818182,31.5,22.1,3.127200000000002
Spain,2023,OCO,12.0,1.0,15.0,SOFT,81.696,83.4,2.7522,80.9832,1.8209999999999127,0.18181818181818182,31.5,22.1,0.757000000000005
Spain,2023,ALO,12.0,1.0,15.0,SOFT,81.291,83.4,2.7522,80.5782,1.1700000000000728,0.18181818181818182,31.5,22.1,1.2343999999999937
Spain,2023,PER,12.0,1.0,12.0,MEDIUM,81.597,83.4,2.7522,80.88419999999999,1.074999999999818,0.18181818181818182,31.5,22.1,0.9928000000000026
Spain,2023,PIA,12.0,1.0,14.0,SOFT,80.997,83.4,2.7522,80.2842,3.568000000000211,0.18181818181818182,31.5,22.1,-0.12640000000000384
Spain,2023,GAS,12.0,1.0,15.0,SOFT,81.058,83.4,2.7522,80.3452,1.9440000000004147,0.18181818181818182,31.5,22.1,-0.08539999999999281
Spain,2023,LEC,12.0,1.0,12.0,HARD,81.504,83.4,2.7522,80.7912,2.0479999999997744,0.18181818181818182,31.5,22.1,2.8855999999999966
Spain,2023,ALB,12.0,1.0,12.0,SOFT,82.189,83.4,2.7522,81.47619999999999,4.912000000000262,0.18181818181818182,31.5,22.1,0.32869999999999777
Spain,2023,SAR,12.0,1.0,12.0,MEDIUM,82.16,83.4,2.7522,81.4472,1.918999999999869,0.18181818181818182,31.5,22.1,0.17479999999999052
Spain,2023,HUL,12.0,2.0,4.0,MEDIUM,80.114,83.4,2.7522,79.4012,7.261999999999716,0.18181818181818182,31.7,22.1,1.2223999999999933
Spain,2023,ZHO,12.0,2.0,3.0,HARD,79.955,83.4,2.7522,79.2422,0.8710000000000946,0.18181818181818182,31.7,22.1,0.9070999999999998
Spain,2023,TSU,12.0,2.0,2.0,HARD,80.243,83.4,2.7522,79.5302,0.9600000000000364,0.18181818181818182,31.7,22.1,0.020899999999997476
Spain,2023,BOT,12.0,2.0,7.0,HARD,81.19,83.4,2.7522,80.4772,3.475000000000364,0.18181818181818182,31.7,22.1,1.9223999999999961
Spain,2023,MAG,12.0,2.0,2.0,MEDIUM,80.176,83.4,2.7522,79.4632,0.9510000000000218,0.18181818181818182,31.7,22.1,1.2862999999999971
Spain,2023,DEV,12.0,2.0,3.0,HARD,81.357,83.4,2.7522,80.6442,0.75,0.18181818181818182,31.7,22.1,0.8563999999999936
Spain,2023,NOR,12.0,2.0,11.0,HARD,81.641,83.4,2.7522,80.9282,3.145999999999731,0.18181818181818182,31.7,22.1,1.433800000000005
Spain,2023,VER,13.0,1.0,13.0,MEDIUM,80.178,81.6,2.6928,79.4058,15.0,0.19696969696969696,31.7,22.1,0.22390000000000043
Spain,2023,SAI,13.0,1.0,16.0,SOFT,80.715,81.6,2.6928,79.9428,6.414999999999964,0.19696969696969696,31.7,22.1,0.05679999999999552
Spain,2023,HAM,13.0,1.0,16.0,SOFT,80.552,81.6,2.6928,79.77980000000001,1.0969999999997526,0.19696969696969696,31.7,22.1,2.8662000000000063
Spain,2023,STR,13.0,1.0,16.0,SOFT,81.364,81.6,2.6928,80.5918,4.885000000000218,0.19696969696969696,31.7,22.1,0.9675000000000011
Spain,2023,RUS,13.0,1.0,13.0,SOFT,80.872,81.6,2.6928,80.0998,1.9520000000002256,0.19696969696969696,31.7,22.0,2.735200000000006
Spain,2023,ALO,13.0,1.0,16.0,SOFT,81.325,81.6,2.6928,80.5528,3.4439999999995052,0.19696969696969696,31.7,22.0,1.2683999999999997
Spain,2023,PER,13.0,1.0,13.0,MEDIUM,81.592,81.6,2.6928,80.8198,1.342000000000553,0.19696969696969696,31.7,22.0,0.9878000000000071
Spain,2023,PIA,13.0,1.0,15.0,SOFT,81.498,81.6,2.6928,80.7258,3.47400000000016,0.19696969696969696,31.7,22.0,0.37460000000000093
Spain,2023,GAS,13.0,1.0,16.0,SOFT,81.318,81.6,2.6928,80.5458,1.7639999999992142,0.19696969696969696,31.7,22.0,0.1745999999999981
Spain,2023,LEC,13.0,1.0,13.0,HARD,81.797,81.6,2.6928,81.0248,2.5270000000000437,0.19696969696969696,31.7,22.0,3.1785999999999888
Spain,2023,ALB,13.0,1.0,13.0,SOFT,82.081,81.6,2.6928,81.3088,5.196000000000822,0.19696969696969696,31.7,22.0,0.2207000000000079
Spain,2023,SAR,13.0,1.0,13.0,MEDIUM,81.968,81.6,2.6928,81.1958,1.8059999999995853,0.19696969696969696,31.7,22.0,-0.017200000000002547
Spain,2023,HUL,13.0,2.0,5.0,MEDIUM,80.356,81.6,2.6928,79.5838,5.649999999999636,0.19696969696969696,31.7,22.0,1.4643999999999835
Spain,2023,ZHO,13.0,2.0,4.0,HARD,79.948,81.6,2.6928,79.1758,0.46300000000064756,0.19696969696969696,31.7,22.0,0.9000999999999948
Spain,2023,TSU,13.0,2.0,3.0,HARD,79.767,81.6,2.6928,78.9948,0.7789999999995416,0.19696969696969696,31.7,22.0,-0.4551000000000016
Spain,2023,BOT,13.0,2.0,8.0,HARD,80.805,81.6,2.6928,80.03280000000001,4.51299999999992,0.19696969696969696,31.7,22.0,1.5374000000000052
Spain,2023,MAG,13.0,2.0,3.0,MEDIUM,80.504,81.6,2.6928,79.7318,0.6500000000005457,0.19696969696969696,31.7,22.0,1.6143
Spain,2023,DEV,13.0,2.0,4.0,HARD,80.553,81.6,2.6928,79.7808,0.7989999999999782,0.19696969696969696,31.7,22.0,0.052399999999991564
Spain,2023,NOR,13.0,2.0,12.0,HARD,81.744,81.6,2.6928,80.9718,4.336999999999534,0.19696969696969696,31.7,22.0,1.5367999999999995
Spain,2023,VER,14.0,1.0,14.0,MEDIUM,80.378,79.8,2.6334,79.5464,15.0,0.21212121212121213,31.9,22.1,0.4239000000000033
Spain,2023,SAI,14.0,1.0,17.0,SOFT,81.054,79.8,2.6334,80.22240000000001,7.091000000000349,0.21212121212121213,31.9,22.1,0.39579999999999416
Spain,2023,HAM,14.0,1.0,17.0,SOFT,80.785,79.8,2.6334,79.9534,0.8280000000004293,0.21212121212121213,31.9,22.1,3.099199999999996
Spain,2023,RUS,14.0,1.0,14.0,SOFT,80.855,79.8,2.6334,80.02340000000001,6.906999999999243,0.21212121212121213,31.9,22.1,2.71820000000001
Spain,2023,ALO,14.0,1.0,17.0,SOFT,80.876,79.8,2.6334,80.04440000000001,3.4650000000001455,0.21212121212121213,31.9,22.1,0.8194000000000017
Spain,2023,PER,14.0,1.0,14.0,MEDIUM,81.329,79.8,2.6334,80.4974,1.7950000000000728,0.21212121212121213,31.9,22.1,0.7248000000000019
Spain,2023,PIA,14.0,1.0,16.0,SOFT,81.29,79.8,2.6334,80.45840000000001,3.4350000000004,0.21212121212121213,31.9,22.1,0.16660000000000252
Spain,2023,GAS,14.0,1.0,17.0,SOFT,81.307,79.8,2.6334,80.47540000000001,1.780999999999949,0.21212121212121213,31.9,22.1,0.1636000000000024
Spain,2023,LEC,14.0,1.0,14.0,HARD,81.732,79.8,2.6334,80.9004,2.951999999999316,0.21212121212121213,31.9,22.1,3.113599999999991
Spain,2023,ALB,14.0,1.0,14.0,SOFT,82.137,79.8,2.6334,81.3054,5.6010000000005675,0.21212121212121213,31.9,22.1,0.2767000000000053
Spain,2023,SAR,14.0,1.0,14.0,MEDIUM,82.188,79.8,2.6334,81.35640000000001,1.856999999999971,0.21212121212121213,31.9,22.1,0.20279999999999632
Spain,2023,HUL,14.0,2.0,6.0,MEDIUM,82.119,79.8,2.6334,81.2874,5.581000000000131,0.21212121212121213,31.9,22.1,3.2273999999999887
Spain,2023,TSU,14.0,2.0,4.0,HARD,81.161,79.8,2.6334,80.3294,0.28399999999965075,0.21212121212121213,31.9,22.1,0.9389000000000038
Spain,2023,ZHO,14.0,2.0,5.0,HARD,82.523,79.8,2.6334,81.6914,0.5830000000005384,0.21212121212121213,31.9,22.1,3.4750999999999976
Spain,2023,MAG,14.0,2.0,4.0,MEDIUM,80.706,79.8,2.6334,79.87440000000001,4.125,0.21212121212121213,31.9,22.1,1.8162999999999982
Spain,2023,BOT,14.0,2.0,9.0,HARD,82.361,79.8,2.6334,81.52940000000001,1.0049999999991996,0.21212121212121213,31.9,22.1,3.0934000000000026
Spain,2023,DEV,14.0,2.0,5.0,HARD,81.363,79.8,2.6334,80.5314,0.45100000000002183,0.21212121212121213,31.9,22.1,0.8623999999999938
Spain,2023,NOR,14.0,2.0,13.0,HARD,81.093,79.8,2.6334,80.26140000000001,4.067000000000007,0.21212121212121213,31.9,22.1,0.8858000000000033
Spain,2023,VER,15.0,1.0,15.0,MEDIUM,80.282,78.0,2.5740000000000003,79.39099999999999,15.0,0.22727272727272727,31.2,22.1,0.32789999999999964
Spain,2023,HAM,15.0,1.0,18.0,SOFT,80.865,78.0,2.5740000000000003,79.97399999999999,8.502000000000407,0.22727272727272727,31.2,22.1,3.1791999999999945
Spain,2023,RUS,15.0,1.0,15.0,SOFT,80.677,78.0,2.5740000000000003,79.786,6.719000000000051,0.22727272727272727,31.2,22.1,2.540200000000013
Spain,2023,ALO,15.0,1.0,18.0,SOFT,81.169,78.0,2.5740000000000003,80.27799999999999,3.956999999999425,0.22727272727272727,31.2,22.1,1.1123999999999938
Spain,2023,PER,15.0,1.0,15.0,MEDIUM,81.327,78.0,2.5740000000000003,80.43599999999999,1.9530000000004293,0.22727272727272727,31.2,22.1,0.7228000000000065
Spain,2023,PIA,15.0,1.0,17.0,SOFT,81.369,78.0,2.5740000000000003,80.478,3.4769999999998618,0.22727272727272727,31.2,22.1,0.24559999999999604
Spain,2023,GAS,15.0,1.0,18.0,SOFT,81.36,78.0,2.5740000000000003,80.469,1.7719999999999345,0.22727272727272727,31.2,22.1,0.21659999999999968
Spain,2023,LEC,15.0,1.0,15.0,HARD,81.545,78.0,2.5740000000000003,80.654,3.1369999999997162,0.22727272727272727,31.2,22.1,2.9265999999999934
Spain,2023,ALB,15.0,1.0,15.0,SOFT,82.189,78.0,2.5740000000000003,81.29799999999999,6.2450000000008,0.22727272727272727,31.2,22.1,0.32869999999999777
Spain,2023,SAR,15.0,1.0,15.0,MEDIUM,82.998,78.0,2.5740000000000003,82.107,2.665999999999258,0.22727272727272727,31.2,22.1,1.0127999999999986
Spain,2023,OCO,15.0,2.0,2.0,MEDIUM,80.523,78.0,2.5740000000000003,79.63199999999999,1.1330000000007203,0.22727272727272727,31.2,22.1,0.20550000000000068
Spain,2023,TSU,15.0,2.0,5.0,HARD,80.161,78.0,2.5740000000000003,79.27,1.894999999999527,0.22727272727272727,31.2,22.1,-0.06109999999999616
Spain,2023,HUL,15.0,2.0,7.0,MEDIUM,81.677,78.0,2.5740000000000003,80.786,1.231999999999971,0.22727272727272727,31.2,22.1,2.7853999999999957
Spain,2023,ZHO,15.0,2.0,6.0,HARD,81.185,78.0,2.5740000000000003,80.294,0.375,0.22727272727272727,31.2,22.1,2.1371000000000038
Spain,2023,MAG,15.0,2.0,5.0,MEDIUM,81.069,78.0,2.5740000000000003,80.178,4.0090000000000146,0.22727272727272727,31.2,22.1,2.179299999999998
Spain,2023,DEV,15.0,2.0,6.0,HARD,80.776,78.0,2.5740000000000003,79.88499999999999,1.1630000000004657,0.22727272727272727,31.2,22.1,0.27539999999999054
Spain,2023,BOT,15.0,2.0,10.0,HARD,82.934,78.0,2.5740000000000003,82.04299999999999,1.7069999999994252,0.22727272727272727,31.2,22.1,3.666399999999996
Spain,2023,NOR,15.0,2.0,14.0,HARD,81.359,78.0,2.5740000000000003,80.46799999999999,2.943000000000211,0.22727272727272727,31.2,22.1,1.1517999999999944
Spain,2023,VER,16.0,1.0,16.0,MEDIUM,80.186,76.2,2.5146,79.2356,15.0,0.24242424242424243,31.2,22.1,0.2319000000000102
Spain,2023,HAM,16.0,1.0,19.0,SOFT,79.733,76.2,2.5146,78.7826,8.048999999999978,0.24242424242424243,31.2,22.1,2.0472000000000037
Spain,2023,RUS,16.0,1.0,16.0,SOFT,80.646,76.2,2.5146,79.6956,7.631999999999607,0.24242424242424243,31.3,22.1,2.509200000000007
